,annotation,content,extras,label,Predictions
15845,"{'notes': '', 'label': ['0']}", Do peoples words bother you?,,0,0
15846,"{'notes': '', 'label': ['0']}", A^A^A^A^A^A^A^A^A^A,,0,0
15847,"{'notes': '', 'label': ['0']}", Are you telling the truth if you lie in bed?,,0,0
15848,"{'notes': '', 'label': ['0']}", BAHAHAhAHA....took you longer enough;p......GEES GIRL hahah...no its totally okay:) i just wanted to play guess who i am hahaha..i fuckinggg love you too;) <3,,0,0
15849,"{'notes': '', 'label': ['0']}", Sneakers or sandals?,,0,0
15850,"{'notes': '', 'label': ['0']}", Imagine. It is a dark night  you are alone  it is raining outside  you hear someone walking around outside your window. Who do you call?,,0,0
15851,"{'notes': '', 'label': ['0']}", -rape-,,0,0
15852,"{'notes': '', 'label': ['0']}", Your at a club &amp;&amp; a bitch gives you a dirty look &amp; starts laughing while pointing at you! You _______?(WHAT DO YOU DO) guys;; Do you start drama or are you the ones who shrug it off?,,0,0
15853,"{'notes': '', 'label': ['0']}",  I don't watch tv.,,0,0
15854,"{'notes': '', 'label': ['0']}",  Everything!!! seriously.r But when im sad. Ah me by griffen house  I love ADTR &amp; Emarosa any time of the day  anything I can do the robot to and Emmure when Im feeling thrashin :] ha. Ohh and i like instrumental music. Underoaths cd of violins is my all time favorite <3,,0,0
15855,"{'notes': '', 'label': ['0']}",  smile hahah and say thank you :),,0,0
15856,"{'notes': '', 'label': ['0']}",  Umm... we would go to jack-in-the-box! haha,,0,0
15857,"{'notes': '', 'label': ['0']}",  i think to my brother..for his birthday. :],,0,0
15858,"{'notes': '', 'label': ['0']}",  yeshhh,,0,0
15859,"{'notes': '', 'label': ['0']}",  get him to the greek :] fucking hilarious :],,0,1
15860,"{'notes': '', 'label': ['0']}",  its been awhile..,,0,0
15861,"{'notes': '', 'label': ['0']}", If you could wake up as anyone tomorrow  who would it be?,,0,0
15862,"{'notes': '', 'label': ['0']}",  i would say carrie underwood concert. she puts on an awesome show! :),,0,0
15863,"{'notes': '', 'label': ['0']}",  my dad i thnk haha,,0,0
15864,"{'notes': '', 'label': ['0']}",  buncha kind things have been done for me. BUNCH!,,0,0
15865,"{'notes': '', 'label': ['0']}",  ;(,,0,0
15866,"{'notes': '', 'label': ['0']}", On average how many texts do you send a day?,,0,0
15867,"{'notes': '', 'label': ['0']}", do you have any memories you&;d like to forget?,,0,0
15868,"{'notes': '', 'label': ['0']}", Do you have any weird habits?,,0,0
15869,"{'notes': '', 'label': ['0']}", What are the last 4 digits in your cellphone number?,,0,0
15870,"{'notes': '', 'label': ['0']}", i miss you too  &amp;&amp; i cant believe ur going to north!!,,0,0
15871,"{'notes': '', 'label': ['0']}",  lay in bed with my boyfriend :],,0,0
15872,"{'notes': '', 'label': ['0']}", If you became a multi-millionaire overnight  what would you buy?,,0,0
15873,"{'notes': '', 'label': ['0']}",  Sweet november. mr deeds haha,,0,0
15874,"{'notes': '', 'label': ['0']}",  none. haha,,0,0
15875,"{'notes': '', 'label': ['0']}", what religion are you  if you are one?,,0,0
15876,"{'notes': '', 'label': ['0']}", &quot;musta&quot;(mooosta)- a Filipino word w/c means how are you.. so  musta? :],,0,0
15877,"{'notes': '', 'label': ['0']}", If someone&;s underwear was showing  would you tell them?,,0,0
15878,"{'notes': '', 'label': ['0']}", If you had to choose between a millions bucks and being able to fly  which would you choose?,,0,0
15879,"{'notes': '', 'label': ['0']}",  With love all things are possible. its scary.,,0,0
15880,"{'notes': '', 'label': ['0']}", do people in australia call the rest of the world up over?,,0,0
15881,"{'notes': '', 'label': ['0']}",  random. because live would be boring if i weren't :) and no i wouldnt because i like how i am . every part of me :),,0,0
15882,"{'notes': '', 'label': ['0']}",  yes i am a virgin lol and im 14 who wrote this?,,0,0
15883,"{'notes': '', 'label': ['0']}",  JUSTIN BIEBER's Bday parrtayy! haha,,0,0
15884,"{'notes': '', 'label': ['0']}", you look like sean kingston.,,0,0
15885,"{'notes': '', 'label': ['0']}", If you were given a chance to go to the moon  would you go? Why or why not?,,0,0
15886,"{'notes': '', 'label': ['0']}",  You definitely have a chance baby  and I'm really into you too :))) hopefully when i see you there will be some kissing going on<3 and I'm not perfect  YOU are<33,,0,0
15887,"{'notes': '', 'label': ['0']}",  Meahh too ! Lol,,0,0
15888,"{'notes': '', 'label': ['0']}", nope unfortunately,,0,0
15889,"{'notes': '', 'label': ['0']}",  maybe you should text me NOW!!!! :),,0,0
15890,"{'notes': '', 'label': ['0']}", Hmm  What Questionss? Inbox Me Some Ideas ;],,0,0
15891,"{'notes': '', 'label': ['0']}", Sometimes I wish you&;ll see how I&;m in love with you. And I&;m afraid to loose you  espcially you tell Dakota your poems but not me. I know we don&;t know eachother that long but we did loved eachother,,0,0
15892,"{'notes': '', 'label': ['0']}", Do you think some questions will never be answered?,,0,0
15893,"{'notes': '', 'label': ['0']}",  nope,,0,0
15894,"{'notes': '', 'label': ['0']}", ttabaabiii!1!!!!!?!?!?!?i loooovvvveee youuu!!!!!!!<3yayaay soooo....hmhmhnhmYYEESS i thought ofa question!!here goeez:::::what is your favorite BOOK!!!??*!@lockerbudddie@!*,,0,0
15895,"{'notes': '', 'label': ['0']}",  Legos.,,0,0
15896,"{'notes': '', 'label': ['0']}",  huh???,,0,0
15897,"{'notes': '', 'label': ['0']}",  lemenadeee(:,,0,0
15898,"{'notes': '', 'label': ['0']}", When was the last time you gave flowers?,,0,0
15899,"{'notes': '', 'label': ['0']}", How do you know when you&;re really ready for sex? r,,0,0
15900,"{'notes': '', 'label': ['0']}", When you were little  what did you want to be when you grew up?,,0,0
15901,"{'notes': '', 'label': ['0']}", what&;s your best achievement?,,0,0
15902,"{'notes': '', 'label': ['0']}", Xentury&amp;Shayla are eating straight peanut butter. Is there anything you could eat all day?,,0,0
15903,"{'notes': '', 'label': ['0']}",  Yes i have. lol,,0,0
15904,"{'notes': '', 'label': ['0']}",  Yes actually i finally did. with timothy .,,0,0
15905,"{'notes': '', 'label': ['0']}", How many lies do you think you have told in your life time?,,0,0
15906,"{'notes': '', 'label': ['0']}", Why are people being so hateful?,,0,0
15907,"{'notes': '', 'label': ['0']}",  loose their mind. its something to focus on for the ones that cant except theres may be nothing for life after death.,,0,0
15908,"{'notes': '', 'label': ['0']}", What&;s your favorite movie quote?,,0,0
15909,"{'notes': '', 'label': ['0']}",  yupz yupz,,0,0
15910,"{'notes': '', 'label': ['0']}", heyyyyyyyy!!!!wats up!?!?(*)-),,0,0
15911,"{'notes': '', 'label': ['0']}", Who is the person you trust most?,,0,0
15912,"{'notes': '', 'label': ['0']}", Ill unfollow you if you wish just tell me thank you! :D,,0,0
15913,"{'notes': '', 'label': ['0']}", haha check inside ur closet u mind find out who it is(;,,0,0
15914,"{'notes': '', 'label': ['0']}",  big as an elephant :],,0,0
15915,"{'notes': '', 'label': ['0']}", what gives you peace of mind?,,0,0
15916,"{'notes': '', 'label': ['0']}",  its not rape if i enjoy it ;)  *phoebe.,,0,0
15917,"{'notes': '', 'label': ['0']}",  what is nature tripping? like hiking??,,0,0
15918,"{'notes': '', 'label': ['0']}",  back to you,,0,0
15919,"{'notes': '', 'label': ['0']}", Have you ever dyed your hair an unnatural color?,,0,0
15920,"{'notes': '', 'label': ['0']}", lolss mhe tew,,0,0
15921,"{'notes': '', 'label': ['0']}",  how to survive in this crazy khaos of a world i live in.,,0,0
15922,"{'notes': '', 'label': ['0']}", why doesnt Tarzan have a beard?,,0,0
15923,"{'notes': '', 'label': ['0']}", If a parsley farmer is sued  do they garnish his wages?,,0,0
15924,"{'notes': '', 'label': ['0']}", Will this weekend be a good one?,,0,0
15925,"{'notes': '', 'label': ['0']}",  Softball. Alltime loved sport. It was my haven to this world. Behind the plate I was a superstar and nothing could go wrong. :]r I miss it mostly.,,0,0
15926,"{'notes': '', 'label': ['0']}",  Hmmm..prolly timmy and to come see you! :] ahaha,,0,0
15927,"{'notes': '', 'label': ['0']}", bullllllllll. ( : ahah.,,0,0
15928,"{'notes': '', 'label': ['0']}",  its okay i honestly still dont understand why you got so angry  but sometimes you get mad worse then girls do. just saying  not trying to sound mean. but you do.,,0,0
15929,"{'notes': '', 'label': ['0']}",  dancing around  singing  seeing everything that i wanted and giving as much to everyone and spreading as much happiness around to anyone and all with as much as i could. i would give everything away and do sweet nothings for random people to make their day a little better. :),,0,0
15930,"{'notes': '', 'label': ['0']}", can u name an animal that is orange?,,0,0
15931,"{'notes': '', 'label': ['0']}", Wait my phone?  -dakota,,0,0
15932,"{'notes': '', 'label': ['0']}", What are you planning on buying with your first check? What did you buy with your first check?,,0,0
15933,"{'notes': '', 'label': ['0']}", How tall are you?,,0,0
15934,"{'notes': '', 'label': ['0']}", If you were given a brand new yacht  what would you name it?,,0,0
15935,"{'notes': '', 'label': ['0']}",  the queens lol why would i say that oh well haha - weird :/,,0,0
15936,"{'notes': '', 'label': ['0']}", do you smoke or drink,,0,0
15937,"{'notes': '', 'label': ['0']}", Do you like candy necklaces?,,0,0
15938,"{'notes': '', 'label': ['0']}",  not really,,0,0
15939,"{'notes': '', 'label': ['0']}",  Nope not that im aware of,,0,0
15940,"{'notes': '', 'label': ['0']}",  lmfao seriously...Well idc Alot of femalez got a crush on mi,,0,0
15941,"{'notes': '', 'label': ['0']}",  hey hey this is from skin and bones by romance on a rocket ship. i love that song,,0,0
15942,"{'notes': '', 'label': ['0']}", Who&;s the best ninja you know,,0,0
15943,"{'notes': '', 'label': ['0']}",  sharing my most intimate thoughts with another being  my boyfriend. i used to hate telling anyone anything. but i dont now.,,0,0
15944,"{'notes': '', 'label': ['0']}",  not really,,0,0
15945,"{'notes': '', 'label': ['0']}", What&;s your motto?,,0,0
15946,"{'notes': '', 'label': ['0']}",  Be my pen pal?? :),,0,0
15947,"{'notes': '', 'label': ['0']}", What was your last awkward moment?,,0,0
15948,"{'notes': '', 'label': ['0']}",  Not really  why don't we just have sex? :D hahahaha,,0,0
15949,"{'notes': '', 'label': ['0']}", What&;s your favorite food?,,0,0
15950,"{'notes': '', 'label': ['0']}",  its only life. katie vougel,,0,0
15951,"{'notes': '', 'label': ['0']}", Fkkin Bicthes Needa Get A Life Hatinqq Because You Got Boobies And They Dont JEALOUS HOES! (: Your Amazin Sister  !(: I Love Yopu <3 FKK HATERS :DD,,0,0
15952,"{'notes': '', 'label': ['0']}",  lame,,0,0
15953,"{'notes': '', 'label': ['0']}", What are your thoughts on earwax?,,0,0
15954,"{'notes': '', 'label': ['0']}", hello i would just like to tell you that i think your soo perfect  and adorable  a LIAR and totally kissable&;&;and im pretty into you<3 do i have a chance? [;,,0,0
15955,"{'notes': '', 'label': ['0']}",  ha yeah i know right?,,0,0
15956,"{'notes': '', 'label': ['0']}",  hahah yeah yeah :),,0,0
15957,"{'notes': '', 'label': ['0']}", Did you make fun of people in school?,,0,0
15958,"{'notes': '', 'label': ['0']}",  Hahaha!!! Ohh cool wait are yuh thee april on twitter?! april2? haha yay! We beasts yo! haa,,0,0
15959,"{'notes': '', 'label': ['0']}",  the creepy guy that crawls in little girls windows and does bad things to them in the night.,,0,0
15960,"{'notes': '', 'label': ['0']}",  YES. Because I want to go to the moon. I want to know if its made of cheese :),,0,0
15961,"{'notes': '', 'label': ['0']}", What do you tell yourself when times get hard?,,0,0
15962,"{'notes': '', 'label': ['0']}",  Proton definantly. Positive polly yes i am :],,0,0
15963,"{'notes': '', 'label': ['0']}", What&;s one food you&;ll never eat again?,,0,0
15964,"{'notes': '', 'label': ['0']}", Ever done something you&;re embaresed about ??,,0,0
15965,"{'notes': '', 'label': ['0']}",  never been on a plane :(,,0,0
15966,"{'notes': '', 'label': ['0']}", Can crop circles be square?,,0,0
15967,"{'notes': '', 'label': ['0']}",  <3 i love you!!!!!!!!!!!! LDS,,0,0
15968,"{'notes': '', 'label': ['0']}",  A piece of grass?,,0,0
15969,"{'notes': '', 'label': ['0']}",  outside. smile r inside. personality,,0,0
15970,"{'notes': '', 'label': ['0']}",  Ehh? I don't remember! ;0 haaaha but I love Bob Marley and all that shit lolz so prollyy(: but your name doesn't ring a bell! D: fucking amnesia :/,,0,0
15971,"{'notes': '', 'label': ['0']}", Do you like to travel by airplane?,,0,0
15972,"{'notes': '', 'label': ['0']}", Do you like the smell of cigarettes?,,0,0
15973,"{'notes': '', 'label': ['0']}", Do you give it up easy? As in sex wise :|  Or do you play hard to get it?,,0,0
15974,"{'notes': '', 'label': ['0']}", What did you think about before bed last night?,,0,0
15975,"{'notes': '', 'label': ['0']}",  lots and lots,,0,0
15976,"{'notes': '', 'label': ['0']}",  Not at all,,0,0
15977,"{'notes': '', 'label': ['0']}",  Strawberry-Banana Smoothies from Jack in the Box ;D Yah dig?,,0,0
15978,"{'notes': '', 'label': ['0']}", describe yourself in 3 words.,,0,0
15979,"{'notes': '', 'label': ['0']}",  duh bestiee lol !!!,,0,0
15980,"{'notes': '', 'label': ['0']}", what time is it where you are?,,0,0
15981,"{'notes': '', 'label': ['0']}", I think Xentury is thinking of a prank to pull on me  what shall I do?,,0,0
15982,"{'notes': '', 'label': ['0']}",  i used to go a lot. but now i dont go so much. waiting for a really good new movie to come out!,,0,0
15983,"{'notes': '', 'label': ['0']}", Spam me? (:,,0,0
15984,"{'notes': '', 'label': ['0']}", What is the last thing you watched on TV?,,0,0
15985,"{'notes': '', 'label': ['0']}",  didnt get into star wars much actually,,0,0
15986,"{'notes': '', 'label': ['0']}",  sister 18r borthers 11  8  8 months :],,0,0
15987,"{'notes': '', 'label': ['0']}",  nope,,0,0
15988,"{'notes': '', 'label': ['0']}",  Pool,,0,0
15989,"{'notes': '', 'label': ['0']}", what would the worse prank EVER be?,,0,0
15990,"{'notes': '', 'label': ['0']}", Are you a tease? I am haha :),,0,1
15991,"{'notes': '', 'label': ['0']}", justin bieber is my driving teacher oohh yess!..bahah we gonna be doing sumthing else instead of him teaching me how to drive(; lmao,,0,0
15992,"{'notes': '', 'label': ['0']}",  Oh ammmmm I? Lol Who is this?(;,,0,0
15993,"{'notes': '', 'label': ['0']}",  He says he did :] haha,,0,0
15994,"{'notes': '', 'label': ['0']}",  Noopee ;not at all (:,,0,0
15995,"{'notes': '', 'label': ['0']}", what do you mean? what drama did you cause?,,0,0
15996,"{'notes': '', 'label': ['0']}",  Flowers from my bf yesterday :),,0,0
15997,"{'notes': '', 'label': ['0']}",  the 2nd one!!!,,0,0
15998,"{'notes': '', 'label': ['0']}",  Hmmmm dont. i think reality tv should be banned haha,,0,0
15999,"{'notes': '', 'label': ['0']}", whats your favourite fruit?,,0,0
16000,"{'notes': '', 'label': ['0']}",  Kinda...but idk if she's still feelin it...,,0,0
16001,"{'notes': '', 'label': ['0']}", What would you do if you found $100 at a movie theater?,,0,0
16002,"{'notes': '', 'label': ['0']}", http://formspringme.zendesk.com/home complain about FS and the limitations they&;re making here  you have to make a whole new separate account to do it.,,0,0
16003,"{'notes': '', 'label': ['0']}",  they made me shit ;0,,0,0
16004,"{'notes': '', 'label': ['0']}", so do you believe that &quot;What Goes Around ... Comes Back Around&quot;?,,0,0
16005,"{'notes': '', 'label': ['0']}",  hmm..illegal huh? r Yes. Ive gotten 2 dui's in the same year before I learned its not a good idea to drink and drive. I've smoked green. And shroomies are my favorite. though I do not do drugs anymore. r Dont judge meee :( haha,,0,0
16006,"{'notes': '', 'label': ['0']}",  GOD,,0,0
16007,"{'notes': '', 'label': ['0']}",  someone i could laugh with,,0,0
16008,"{'notes': '', 'label': ['0']}", So baby don&;t worryr You are my onlyr You won&;t be lonelyr Even if the sky is falling downr You&;ll be my onlyr No need to worryr Baby are you down? r Down  downr Baby are you down? r Down  downr Even if the sky is falling down,,0,0
16009,"{'notes': '', 'label': ['0']}",  well who is this? even if i dont feel the same ill still be nicce :),,0,0
16010,"{'notes': '', 'label': ['0']}",  where you are to meet you  because i think we would get along just peachy,,0,0
16011,"{'notes': '', 'label': ['0']}", and last q for the moment..........is duck tape made out of ducks?,,0,0
16012,"{'notes': '', 'label': ['0']}",  Here? 7:51 am :],,0,0
16013,"{'notes': '', 'label': ['0']}",  Eyes  Smile  Personality  And athletic(:,,0,0
16014,"{'notes': '', 'label': ['0']}", Do you hate being alone?,,0,0
16015,"{'notes': '', 'label': ['0']}", Do you watch Family Guy regularly?,,0,0
16016,"{'notes': '', 'label': ['0']}", What&;s your funny story?,,0,0
16017,"{'notes': '', 'label': ['0']}", Have you been in a wreck?,,0,0
16018,"{'notes': '', 'label': ['0']}",  nope,,0,0
16019,"{'notes': '', 'label': ['0']}", Done spamming for now. Leave me things? Hint  hint  wink  wink  say no more? LMAO! <3,,0,0
16020,"{'notes': '', 'label': ['0']}", Wet or Dry?,,0,0
16021,"{'notes': '', 'label': ['0']}",  white. i hate it. we have no choice. were in an apartment,,0,0
16022,"{'notes': '', 'label': ['0']}", kan u wam? Because i love lil wayne and da wam i be doin it even do im a girl,,0,0
16023,"{'notes': '', 'label': ['0']}", Which Power Ranger is the best?,,0,0
16024,"{'notes': '', 'label': ['0']}", favorite food?,,0,0
16025,"{'notes': '', 'label': ['0']}", GASP. He told me): I could cry.,,0,0
16026,"{'notes': '', 'label': ['0']}",  heyy besttfriend !(:,,0,0
16027,"{'notes': '', 'label': ['0']}", favorite color?,,0,0
16028,"{'notes': '', 'label': ['0']}", How often do you lose your voice?,,0,0
16029,"{'notes': '', 'label': ['0']}", ur having a party and notice a group of people you didnt invite  how do you go about getting them to leave?,,0,1
16030,"{'notes': '', 'label': ['0']}", Yuh already know who i am. Yuh adedd me on myspace ?,,0,0
16031,"{'notes': '', 'label': ['0']}", ily!,,0,0
16032,"{'notes': '', 'label': ['0']}",  personality 9r physic 8r looks 8,,0,1
16033,"{'notes': '', 'label': ['0']}", Do you act differently around your friends just to fit in?,,0,0
16034,"{'notes': '', 'label': ['0']}", i get lost in your beautiful eyes,,0,0
16035,"{'notes': '', 'label': ['0']}", What hair color do they put on the driver&apos;s licenses of bald men?,,0,0
16036,"{'notes': '', 'label': ['0']}",  Yes. Cause it would totally be awwesome as long as they didn't do experiments and stuff on me hahaha,,0,0
16037,"{'notes': '', 'label': ['0']}",  About schmidt. r The only movie I couldnt get through to save my life. And I love Jack Nicholson. But this movie was horrible.,,0,0
16038,"{'notes': '', 'label': ['0']}", If one song were to describe your life  what song would it be?,,0,0
16039,"{'notes': '', 'label': ['0']}", is jon the person u like?,,0,0
16040,"{'notes': '', 'label': ['0']}",  LOVE IT,,0,0
16041,"{'notes': '', 'label': ['0']}",  not grandparents..,,0,0
16042,"{'notes': '', 'label': ['0']}", Who&;s the most beautiful person you know?,,0,0
16043,"{'notes': '', 'label': ['0']}", Do you like Kool-Aid?,,0,0
16044,"{'notes': '', 'label': ['0']}", Heheheh Hey MIKEY !,,0,0
16045,"{'notes': '', 'label': ['0']}",  my bad,,0,0
16046,"{'notes': '', 'label': ['0']}", 3 physical features you get complimented on a lot?,,0,0
16047,"{'notes': '', 'label': ['0']}",  Virginia,,0,0
16048,"{'notes': '', 'label': ['0']}",2007,,0,0
16049,"{'notes': '', 'label': ['0']}",  sometimes :) i like her opinion.,,0,0
16050,"{'notes': '', 'label': ['0']}", What color is your toothbrush?,,0,0
16051,"{'notes': '', 'label': ['0']}", i speak english frensh and a little arabic cuz i&;ve been to egypt a lotta times :D,,0,0
16052,"{'notes': '', 'label': ['0']}", prada or jansport?,,0,0
16053,"{'notes': '', 'label': ['0']}",  umm i well there is alot of bad things that have happened  but i like to look at them as good things that made me who i am  so  there isnt a worst.,,0,0
16054,"{'notes': '', 'label': ['0']}",  i have never dyed my hair,,0,0
16055,"{'notes': '', 'label': ['0']}", How would you describe yourself in 3 words?,,0,0
16056,"{'notes': '', 'label': ['0']}", Oh really(; ? And i cnt let alix see it i dont want himto knoww cause of something i cnt say or he ll know,,0,0
16057,"{'notes': '', 'label': ['0']}", im bored,,0,0
16058,"{'notes': '', 'label': ['0']}", What was your favorite birthday gift?,,0,0
16059,"{'notes': '', 'label': ['0']}",  oh gosh!! i love jd. hmmm.. i really love pirates of the carribean for shiz. but i really liked secret window as well.,,0,0
16060,"{'notes': '', 'label': ['0']}", hi,,0,0
16061,"{'notes': '', 'label': ['0']}",  i dont think so?,,0,0
16062,"{'notes': '', 'label': ['0']}", Apriiiiiiiiiiiill!!! I miss uuuu! It&;s Emma btw haha,,0,0
16063,"{'notes': '', 'label': ['0']}",  Im not a loserrr xD and damn people are nasty  they should learn how to speak properly to a beautiful young lady such as yourself <3,,0,0
16064,"{'notes': '', 'label': ['0']}",  Help as many people as I can  that I either do or don't know. As many. Spend all my money  give as much as I can  make a difference. Give all that I can...in one half hour.,,0,0
16065,"{'notes': '', 'label': ['0']}", Who would you most like to be stuck in an elevator with? Least like?,,0,0
16066,"{'notes': '', 'label': ['0']}", I think ur not pretty. Sorry.,,0,0
16067,"{'notes': '', 'label': ['0']}",  hmm ...my daddy :),,0,0
16068,"{'notes': '', 'label': ['0']}",  it has to be the 3oh!3 and cobra starship with guests travie mccoy and i fight dragons concert :D Gabe Saporta is my new love! :D,,0,0
16069,"{'notes': '', 'label': ['0']}", definitely true! :D i&;ve been learnin it for 5 years cuz i&;ve frensh origins haha ;),,0,0
16070,"{'notes': '', 'label': ['0']}",  ummm... what? u didnt know jose was my first kiss?,,0,0
16071,"{'notes': '', 'label': ['0']}",  Not currently.,,0,0
16072,"{'notes': '', 'label': ['0']}", Hey,,0,0
16073,"{'notes': '', 'label': ['0']}", When is the last time you cried?,,0,0
16074,"{'notes': '', 'label': ['0']}",4,,0,0
16075,"{'notes': '', 'label': ['0']}",  knowing when your time to die is,,0,0
16076,"{'notes': '', 'label': ['0']}",  Blahhhh,,0,0
16077,"{'notes': '', 'label': ['0']}", do you also like diary of a wimpy kid??,,0,0
16078,"{'notes': '', 'label': ['0']}", Are you vegetarian?,,0,0
16079,"{'notes': '', 'label': ['0']}", so where are you located and what is it like there? :),,0,0
16080,"{'notes': '', 'label': ['0']}",  not long,,0,0
16081,"{'notes': '', 'label': ['0']}", What is your favorite outfit yu own ?,,0,0
16082,"{'notes': '', 'label': ['0']}", do you like your name?,,0,0
16083,"{'notes': '', 'label': ['0']}", haha i love how in your bio you wrote &quot;Cyberbullying=jail&quot; <3,,0,0
16084,"{'notes': '', 'label': ['0']}", how long have you been together?,,0,0
16085,"{'notes': '', 'label': ['0']}",  nothing. i wish i was smelling food hahahaha,,0,0
16086,"{'notes': '', 'label': ['0']}", for you is it f.o.e or &quot;family over everything&quot;?,,0,0
16087,"{'notes': '', 'label': ['0']}", haha thankz,,0,0
16088,"{'notes': '', 'label': ['0']}",  Too cutee(: i lovee youu too hunny<3 anywhoo  who might this be?,,0,0
16089,"{'notes': '', 'label': ['0']}", Have you ever seen or enjoyed watching the O.C.?,,0,0
16090,"{'notes': '', 'label': ['0']}", do you like the sound of the wind chimes?,,0,0
16091,"{'notes': '', 'label': ['0']}",  when i wanna be haha,,0,0
16092,"{'notes': '', 'label': ['0']}", HAHAHA NOPE! ...,,0,0
16093,"{'notes': '', 'label': ['0']}", Are you so in love with yourself?,,0,0
16094,"{'notes': '', 'label': ['0']}",  welll forr righhtt noww no onee iss_):,,0,0
16095,"{'notes': '', 'label': ['0']}",  Confusing.,,0,0
16096,"{'notes': '', 'label': ['0']}",  me?,,0,0
16097,"{'notes': '', 'label': ['0']}",  awhhhh thank you sooo much!!! idk why people keep saying that i think im so pretty haha because i think im nothing special and then it brings me to the im fishing for compliments when im litterally not. idk who commented that  but thanks all these people need to get a life and stay out of mine because they obliously do not no me.,,0,0
16098,"{'notes': '', 'label': ['0']}", If you had access to a time machine  where and when would be the first place you travel to?,,0,0
16099,"{'notes': '', 'label': ['0']}", :|,,0,0
16100,"{'notes': '', 'label': ['0']}", Why is it when something doesn&;t work we have this urge to physically abuse it?,,0,0
16101,"{'notes': '', 'label': ['0']}", what dont you like about yourself? (and everyone hates something about themselves),,0,0
16102,"{'notes': '', 'label': ['0']}", what if you won&;t be able to bare a child? will you get a surrogate mother or adopt a child? why?,,0,0
16103,"{'notes': '', 'label': ['0']}",  Datz mi kuzo !!! [[ nd Im Not lien ]],,0,0
16104,"{'notes': '', 'label': ['0']}", ability to fly or breath under water?,,0,0
16105,"{'notes': '', 'label': ['0']}",  ohaii :),,0,0
16106,"{'notes': '', 'label': ['0']}", Why do hot dogs come in packs of ten while hot dog buns only come in packs of 8?,,0,0
16107,"{'notes': '', 'label': ['0']}", Did you believe in the tooth fairy?,,0,0
16108,"{'notes': '', 'label': ['0']}", Would a fly without wings be called a walk?,,0,0
16109,"{'notes': '', 'label': ['0']}",  GOD.,,0,0
16110,"{'notes': '', 'label': ['0']}",  nope igO TO lakez,,0,0
16111,"{'notes': '', 'label': ['0']}", What was the last thing you ate?,,0,0
16112,"{'notes': '', 'label': ['0']}",  Egypt :),,0,0
16113,"{'notes': '', 'label': ['0']}",3,,0,0
16114,"{'notes': '', 'label': ['0']}", What would you want to be written on your tombstone?,,0,0
16115,"{'notes': '', 'label': ['0']}",  hahaha thanks a ton. I laughed when I read it :],,0,0
16116,"{'notes': '', 'label': ['0']}", So i heard that alot people were complaining on too much spam so now we are allowed 100 only? wow?,,0,0
16117,"{'notes': '', 'label': ['0']}", Do you think people end up warped if they are not loved as a child?,,0,0
16118,"{'notes': '', 'label': ['0']}",  Haha! Maybe 2days? lol idk,,0,0
16119,"{'notes': '', 'label': ['0']}", Do the minutes on the movie boxes include the previews  credits  and special features  or just the movie itself?,,0,0
16120,"{'notes': '', 'label': ['0']}", are u guus foing out yet!???,,0,0
16121,"{'notes': '', 'label': ['0']}",  straight sorry :),,0,0
16122,"{'notes': '', 'label': ['0']}",  U.S.A!!!;] Known as Mars!!<3,,0,0
16123,"{'notes': '', 'label': ['0']}", What is stressing you out most right now?,,0,0
16124,"{'notes': '', 'label': ['0']}",  =],,0,0
16125,"{'notes': '', 'label': ['0']}", really? You don&apos;t want to know anything about me.,,0,0
16126,"{'notes': '', 'label': ['0']}",  the high dive.,,0,0
16127,"{'notes': '', 'label': ['0']}",  Skyla misses y,,0,0
16128,"{'notes': '', 'label': ['0']}", u so made up tht guy jaybee,,0,0
16129,"{'notes': '', 'label': ['0']}",  Hello there :],,0,0
16130,"{'notes': '', 'label': ['0']}", fuckk wee havee to muchh hatersss.!!<33 butt i lahh yhuu lexiii(: myy awesomestt step sisterr<3,,0,0
16131,"{'notes': '', 'label': ['0']}",  I think there are always reasons. of course ;],,0,0
16132,"{'notes': '', 'label': ['0']}",  probably,,0,0
16133,"{'notes': '', 'label': ['0']}",  I don't . but when i was little  sweet and sour sauce from mickey d's :] hahahha,,0,0
16134,"{'notes': '', 'label': ['0']}",  um um um um um um um bank it and then go shopping with a keycard thingo coz then if i got robbed it wouldnt matter as much hahahahahaha,,0,0
16135,"{'notes': '', 'label': ['0']}",  yea,,0,0
16136,"{'notes': '', 'label': ['0']}",  being able to hide my feelings.,,0,0
16137,"{'notes': '', 'label': ['0']}",  no. i dont but thats cuz im insecure about myself,,0,0
16138,"{'notes': '', 'label': ['0']}",  Umm... Barack Obama 4 another 4 years! iLovehim!,,0,0
16139,"{'notes': '', 'label': ['0']}", I accidentally just deleted the thing you just wrote to me D: SEND IT AGIIIINNNN,,0,0
16140,"{'notes': '', 'label': ['0']}",  my fridge,,0,0
16141,"{'notes': '', 'label': ['0']}", whats ur myspace page??,,0,0
16142,"{'notes': '', 'label': ['0']}", best high school memory?,,0,0
16143,"{'notes': '', 'label': ['0']}", i love you alexiss<333 no homoo niggyyy(: aha,,0,0
16144,"{'notes': '', 'label': ['0']}", you like painting?,,0,0
16145,"{'notes': '', 'label': ['0']}", When you say you don&;t care  do you mean it?,,0,0
16146,"{'notes': '', 'label': ['0']}",  ily2 boo!,,0,0
16147,"{'notes': '', 'label': ['0']}", What did you eat for breakfast today?,,0,0
